Filename,Object ID,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Confidence,Frame
000001.jpg,-1,Zebrafish,1327.7664794921875,366.0192565917969,1432.0379638671875,465.1096496582031,0.9999998807907104,1.0
000001.jpg,-1,Zebrafish,884.1107177734375,777.2636108398438,972.4437866210938,968.5281982421875,0.9999998807907104,1.0
000001.jpg,-1,Zebrafish,944.9624633789062,1360.204833984375,1122.5260009765625,1407.23486328125,0.9999951124191284,1.0
000001.jpg,-1,Zebrafish,2544.3642578125,497.57879638671875,2703.560791015625,569.9715576171875,0.9999781847000122,1.0
000001.jpg,-1,Zebrafish,829.650146484375,507.436279296875,876.4644165039062,691.2675170898438,0.9999263286590576,1.0
000001.jpg,-1,Zebrafish,799.7260131835938,706.55517578125,839.416015625,910.4432983398438,0.9974121451377869,1.0
000002.jpg,-1,Zebrafish,885.9126586914062,770.6681518554688,974.4991455078125,963.1181030273438,0.9999998807907104,2.0
000002.jpg,-1,Zebrafish,1328.1138916015625,361.6316223144531,1426.469482421875,463.196044921875,0.9999997615814209,2.0
000002.jpg,-1,Zebrafish,940.6967163085938,1360.053466796875,1120.9869384765625,1406.95947265625,0.9999966621398926,2.0
000002.jpg,-1,Zebrafish,2544.163818359375,497.39697265625,2703.357666015625,570.6992797851562,0.9999758005142212,2.0
000002.jpg,-1,Zebrafish,832.7507934570312,501.31378173828125,876.6270751953125,687.49853515625,0.9998214840888977,2.0
000002.jpg,-1,Zebrafish,798.7476196289062,699.782958984375,839.5787353515625,903.927978515625,0.9982964396476746,2.0
000003.jpg,-1,Zebrafish,1327.51220703125,355.59991455078125,1421.87890625,465.39202880859375,0.9999997615814209,3.0
000003.jpg,-1,Zebrafish,891.2540283203125,764.9541625976562,974.7720947265625,953.7615966796875,0.9999997615814209,3.0
000003.jpg,-1,Zebrafish,938.0767822265625,1358.474853515625,1116.480712890625,1407.5030517578125,0.9999963045120239,3.0
000003.jpg,-1,Zebrafish,2544.34814453125,497.3069763183594,2703.357666015625,570.5233154296875,0.9999738931655884,3.0
000003.jpg,-1,Zebrafish,834.2149047851562,494.9130554199219,878.614501953125,682.391357421875,0.999933123588562,3.0
000003.jpg,-1,Zebrafish,799.3801879882812,691.4183959960938,838.7820434570312,896.6026000976562,0.9959294199943542,3.0
000004.jpg,-1,Zebrafish,885.9041137695312,755.0104370117188,972.251953125,935.687744140625,0.9999995231628418,4.0
000004.jpg,-1,Zebrafish,1325.97509765625,349.6922912597656,1414.0621337890625,467.7217712402344,0.9999994039535522,4.0
000004.jpg,-1,Zebrafish,935.3112182617188,1358.72021484375,1114.6107177734375,1407.2777099609375,0.999996542930603,4.0
000004.jpg,-1,Zebrafish,2544.626708984375,497.1410217285156,2703.46240234375,570.5438842773438,0.9999760389328003,4.0
000004.jpg,-1,Zebrafish,836.7379150390625,489.3848571777344,880.5771484375,677.8170776367188,0.9999479055404663,4.0
000004.jpg,-1,Zebrafish,799.2678833007812,685.5460815429688,838.3054809570312,888.0208129882812,0.9964812994003296,4.0
000005.jpg,-1,Zebrafish,883.0640258789062,749.0445556640625,970.1287841796875,925.197265625,0.999998927116394,5.0
000005.jpg,-1,Zebrafish,1324.0301513671875,341.21240234375,1403.102783203125,469.73046875,0.9999984502792358,5.0
000005.jpg,-1,Zebrafish,934.0595092773438,1356.6505126953125,1111.0936279296875,1411.080078125,0.9999978542327881,5.0
000005.jpg,-1,Zebrafish,2544.643798828125,496.9706115722656,2703.580322265625,570.80224609375,0.9999786615371704,5.0
000005.jpg,-1,Zebrafish,838.79052734375,482.9242858886719,880.7105712890625,670.0108642578125,0.9999207258224487,5.0
000005.jpg,-1,Zebrafish,799.5911254882812,679.3136596679688,838.4630126953125,883.2154541015625,0.9922329187393188,5.0
000006.jpg,-1,Zebrafish,937.3719482421875,1354.638671875,1100.78515625,1426.524658203125,0.9999995231628418,6.0
000006.jpg,-1,Zebrafish,1322.308837890625,339.2284240722656,1397.9512939453125,471.58160400390625,0.9999990463256836,6.0
000006.jpg,-1,Zebrafish,890.3700561523438,737.3292236328125,969.88623046875,911.48193359375,0.9999942779541016,6.0
000006.jpg,-1,Zebrafish,2544.282470703125,497.0373229980469,2703.4375,570.8561401367188,0.9999784231185913,6.0
000006.jpg,-1,Zebrafish,839.7855224609375,476.825927734375,881.43505859375,663.8126831054688,0.9998906850814819,6.0
000006.jpg,-1,Zebrafish,798.0506591796875,672.5759887695312,837.757568359375,874.6184692382812,0.9903229475021362,6.0
000007.jpg,-1,Zebrafish,936.544921875,1352.200927734375,1088.63232421875,1424.921630859375,0.9999992847442627,7.0
000007.jpg,-1,Zebrafish,1321.2630615234375,335.7835998535156,1392.276123046875,473.4762268066406,0.999998927116394,7.0
