Filename,Object ID,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Confidence,Frame
000001.jpg,-1,Zebrafish,863.7068481,1158.84375,925.718689,1221.430786,0.999794185,1
000001.jpg,-1,Zebrafish,2618.986572,801.1583252,2680.928467,863.7213135,0.999617696,1
000001.jpg,-1,Zebrafish,952.173584,1041.129517,1014.793884,1103.566895,0.999188006,1
000001.jpg,-1,Zebrafish,1190.264404,1289.426025,1252.517212,1351.036987,0.946473181,1
000001.jpg,-1,Zebrafish,1189.99292,1367.970093,1253.837646,1428.643677,0.814989686,1
000001.jpg,-1,Zebrafish,839.8829346,1359.602295,901.4824829,1421.031616,0.137268171,1
000002.jpg,-1,Zebrafish,862.9249878,1156.157471,924.8433838,1218.882935,0.999841452,2
000002.jpg,-1,Zebrafish,2619.335449,801.1987305,2681.309814,863.7484741,0.999581873,2
000002.jpg,-1,Zebrafish,956.7824707,1038.596924,1018.751709,1101.415771,0.999498129,2
000002.jpg,-1,Zebrafish,1191.773804,1367.839722,1255.20813,1429.212646,0.99553299,2
000002.jpg,-1,Zebrafish,1192.149536,1287.501343,1254.688843,1349.314941,0.991566479,2
000002.jpg,-1,Zebrafish,968.3286133,1349.248779,1032.15979,1411.978516,0.495251954,2
000002.jpg,-1,Zebrafish,965.3678589,1324.530762,1025.517456,1389.364502,0.273588449,2
000002.jpg,-1,Zebrafish,842.0496826,1359.97522,902.8540649,1418.105347,0.125917152,2
000003.jpg,-1,Zebrafish,958.986084,1037.328613,1021.209412,1099.852539,0.99963522,3
000003.jpg,-1,Zebrafish,2619.038818,801.1434326,2680.994385,863.7023315,0.999619842,3
000003.jpg,-1,Zebrafish,862.1846313,1153.345947,924.1290283,1215.780884,0.999524236,3
000003.jpg,-1,Zebrafish,1194.603394,1369.269409,1258.028442,1430.497437,0.999123514,3
000003.jpg,-1,Zebrafish,1193.871582,1284.758667,1256.510376,1346.940796,0.998899817,3
000003.jpg,-1,Zebrafish,961.2697754,1319.965454,1021.459595,1383.356079,0.356544673,3
000003.jpg,-1,Zebrafish,968.6077881,1354.744263,1028.632324,1416.214966,0.202345446,3
000003.jpg,-1,Zebrafish,844.1434326,1359.164795,905.9954834,1420.36377,0.200868785,3
000004.jpg,-1,Zebrafish,961.1312866,1036.312256,1023.352112,1098.756348,0.999729812,4
000004.jpg,-1,Zebrafish,1194.959595,1369.581177,1258.528076,1431.055664,0.99968636,4
000004.jpg,-1,Zebrafish,2619.233154,801.2003784,2681.20166,863.7719116,0.999634981,4
000004.jpg,-1,Zebrafish,1196.099365,1283.013062,1258.982544,1344.829346,0.99962604,4
000004.jpg,-1,Zebrafish,861.7381592,1151.22229,923.4174194,1213.799683,0.999165654,4
000004.jpg,-1,Zebrafish,963.6265869,1355.87915,1023.914307,1417.784668,0.634158611,4
000004.jpg,-1,Zebrafish,958.0767212,1317.906616,1019.061523,1379.294067,0.396509796,4
000004.jpg,-1,Zebrafish,846.5023804,1358.919312,907.9260864,1420.402954,0.097970799,4
000005.jpg,-1,Zebrafish,962.8786011,1034.280518,1024.780518,1097.097656,0.999716938,5
000005.jpg,-1,Zebrafish,1197.040527,1370.200928,1260.467773,1431.606323,0.999638081,5
000005.jpg,-1,Zebrafish,2619.431641,801.1762085,2681.491699,863.6915283,0.999617934,5
000005.jpg,-1,Zebrafish,1198.009033,1281.184937,1260.793213,1343.126831,0.999008119,5
000005.jpg,-1,Zebrafish,860.9081421,1147.632324,921.9362793,1210.016724,0.98285228,5
000005.jpg,-1,Zebrafish,959.8009644,1357.338135,1021.0495,1418.695679,0.909810543,5
000005.jpg,-1,Zebrafish,955.1638794,1316.074097,1015.805664,1376.980713,0.6387977,5
000005.jpg,-1,Zebrafish,849.1121826,1358.619141,910.8282471,1419.831055,0.101705782,5
000006.jpg,-1,Zebrafish,964.5199585,1032.807251,1027.151855,1095.153931,0.999681592,6
000006.jpg,-1,Zebrafish,2619.49585,801.1102905,2681.475342,863.6704712,0.999575794,6
000006.jpg,-1,Zebrafish,862.7766113,1144.003174,924.6116333,1206.330688,0.998218,6
000006.jpg,-1,Zebrafish,1198.432739,1370.719116,1262.008301,1431.992188,0.997626007,6
000006.jpg,-1,Zebrafish,955.6274414,1357.342285,1017.531433,1418.89209,0.996566772,6
000006.jpg,-1,Zebrafish,1201.73584,1279.594238,1264.312866,1341.386353,0.994543076,6
000006.jpg,-1,Zebrafish,950.1225586,1313.281982,1010.92395,1374.923584,0.669144511,6
000006.jpg,-1,Zebrafish,852.1711426,1359.36377,913.9262085,1420.318604,0.188174114,6
000007.jpg,-1,Zebrafish,967.6967773,1030.947876,1030.11731,1093.526978,0.999757946,7
000007.jpg,-1,Zebrafish,2619.226807,801.1554565,2681.195313,863.7172241,0.999615192,7
000007.jpg,-1,Zebrafish,867.6911011,1140.434082,929.8302612,1202.521973,0.999007761,7
000007.jpg,-1,Zebrafish,1201.423584,1371.245605,1264.734863,1432.523926,0.987831533,7
000007.jpg,-1,Zebrafish,1205.485474,1277.421143,1268.412598,1338.64978,0.957251906,7
000007.jpg,-1,Zebrafish,954.1539307,1357.161377,1015.85675,1418.284668,0.933589816,7
000007.jpg,-1,Zebrafish,947.2387695,1311.062378,1008.203796,1372.668701,0.870739281,7
000007.jpg,-1,Zebrafish,853.1849976,1358.7948,914.9873657,1420.088867,0.380319327,7
000008.jpg,-1,Zebrafish,969.7779541,1028.647827,1032.57666,1090.815918,0.99973613,8
000008.jpg,-1,Zebrafish,2618.677002,800.9691162,2680.623291,863.5770874,0.999678016,8
000008.jpg,-1,Zebrafish,874.7696533,1133.59729,937.4755859,1195.886719,0.999384522,8
000008.jpg,-1,Zebrafish,950.6619263,1356.113037,1012.914612,1417.16687,0.982697546,8
000008.jpg,-1,Zebrafish,1204.534912,1371.643311,1267.815796,1433.13916,0.978946149,8
000008.jpg,-1,Zebrafish,1210.161011,1274.82959,1273.608643,1335.813354,0.949702561,8
000008.jpg,-1,Zebrafish,942.9912109,1312.338989,1005.024719,1372.900757,0.850287914,8
000008.jpg,-1,Zebrafish,857.4261475,1358.143188,919.6687622,1419.430786,0.074664064,8
000009.jpg,-1,Zebrafish,881.3621216,1127.478638,943.9208374,1190.197266,0.999802053,9
000009.jpg,-1,Zebrafish,971.3035278,1027.129761,1033.935303,1089.556885,0.999776542,9
000009.jpg,-1,Zebrafish,2618.959717,800.9862671,2680.92041,863.5635986,0.999620795,9
000009.jpg,-1,Zebrafish,948.7888794,1355.830444,1011.722595,1416.40625,0.988137066,9
000009.jpg,-1,Zebrafish,1215.761108,1272.336792,1278.931641,1333.524414,0.977147639,9
000009.jpg,-1,Zebrafish,1206.546387,1372.285767,1269.919922,1433.237427,0.890212893,9
000009.jpg,-1,Zebrafish,938.7490234,1312.378662,1000.588684,1373.057739,0.530938625,9
000010.jpg,-1,Zebrafish,888.0054321,1126.748901,950.8901367,1188.911743,0.999860764,10
000010.jpg,-1,Zebrafish,2619.333984,801.0070801,2681.3125,863.5610352,0.99959296,10
000010.jpg,-1,Zebrafish,973.5477905,1024.827271,1036.38623,1087.305298,0.999562085,10
000010.jpg,-1,Zebrafish,1219.040283,1270.252686,1282.046753,1331.928223,0.990453005,10
000010.jpg,-1,Zebrafish,946.9186401,1355.66394,1010.073547,1415.439453,0.881364346,10
000010.jpg,-1,Zebrafish,1208.485596,1372.681763,1272.071045,1433.43396,0.875878394,10
000010.jpg,-1,Zebrafish,860.902771,1358.986328,922.3113403,1420.615356,0.277763903,10
000010.jpg,-1,Zebrafish,933.6636963,1314.515259,995.6722412,1374.771606,0.16656737,10
000011.jpg,-1,Zebrafish,894.6110229,1127.234375,957.5267944,1189.434204,0.999890804,11
000011.jpg,-1,Zebrafish,2619.398193,801.0453491,2681.365723,863.6112061,0.999556243,11
000011.jpg,-1,Zebrafish,975.494751,1022.883362,1038.3573,1085.040283,0.998323858,11
000011.jpg,-1,Zebrafish,1221.227295,1268.787476,1283.975586,1330.590454,0.997465491,11
000011.jpg,-1,Zebrafish,861.4689941,1359.227417,923.0787964,1420.911743,0.571490347,11
000011.jpg,-1,Zebrafish,1208.357422,1372.491089,1271.139038,1434.473633,0.434988171,11
000011.jpg,-1,Zebrafish,944.8275757,1355.754639,1007.745972,1414.584717,0.225504056,11
000012.jpg,-1,Zebrafish,899.3322754,1126.75415,962.1525879,1189.064697,0.999917746,12
000012.jpg,-1,Zebrafish,2619.030518,801.0407715,2681.000977,863.612793,0.999657631,12
000012.jpg,-1,Zebrafish,1223.189209,1266.684937,1285.891479,1328.918457,0.999008596,12
000012.jpg,-1,Zebrafish,977.164856,1020.778687,1040.095093,1082.62793,0.9951213,12
000012.jpg,-1,Zebrafish,862.5761108,1359.112305,924.6515503,1420.563965,0.465502381,12
000012.jpg,-1,Zebrafish,939.838501,1354.737183,1002.355408,1413.991211,0.425050676,12
000012.jpg,-1,Zebrafish,1205.587646,1372.344971,1268.287109,1434.034424,0.364996463,12
000013.jpg,-1,Zebrafish,903.1594849,1125.619507,966.1818848,1187.62207,0.999893665,13
000013.jpg,-1,Zebrafish,2619.148682,801.1414795,2681.155029,863.6930542,0.999629855,13
000013.jpg,-1,Zebrafish,1226.383789,1265.279419,1289.570557,1326.954834,0.999247074,13
000013.jpg,-1,Zebrafish,979.7872925,1018.770569,1042.502075,1080.875732,0.987206101,13
000013.jpg,-1,Zebrafish,862.4812622,1359.302124,924.6983643,1420.894775,0.577142596,13
000013.jpg,-1,Zebrafish,933.8341675,1352.723511,995.4498291,1413.279907,0.419931799,13
000013.jpg,-1,Zebrafish,1195.053955,1369.942383,1257.044312,1432.201904,0.297934562,13
000013.jpg,-1,Zebrafish,928.8858032,1317.117676,991.2473145,1382.09729,0.077075236,13
000014.jpg,-1,Zebrafish,907.2774658,1123.836182,970.0186768,1186.10144,0.999914527,14
000014.jpg,-1,Zebrafish,2619.090576,801.1636353,2681.090332,863.7301025,0.999644399,14
000014.jpg,-1,Zebrafish,1229.130981,1263.73877,1292.145996,1325.347778,0.999416709,14
000014.jpg,-1,Zebrafish,982.0027466,1016.934387,1044.710327,1079.113281,0.994583666,14
000014.jpg,-1,Zebrafish,929.8209229,1353.081543,991.3723145,1414.470703,0.945214033,14
000014.jpg,-1,Zebrafish,863.5956421,1359.535034,926.1714478,1420.986694,0.632047832,14
000014.jpg,-1,Zebrafish,1187.986572,1369.00354,1251.667358,1430.853882,0.152522951,14
000015.jpg,-1,Zebrafish,910.7817993,1122.13501,973.1387329,1185.036621,0.999871612,15
000015.jpg,-1,Zebrafish,2619.012207,801.1207275,2681.017578,863.6848145,0.999662399,15
000015.jpg,-1,Zebrafish,1231.099121,1261.92334,1294.066284,1323.839233,0.999521255,15
000015.jpg,-1,Zebrafish,984.4869385,1014.250366,1047.554321,1076.379761,0.989958584,15
000015.jpg,-1,Zebrafish,923.3864746,1354.72998,985.9960938,1415.499634,0.984564066,15
000015.jpg,-1,Zebrafish,864.663208,1359.172852,927.4841919,1420.285645,0.882872522,15
000015.jpg,-1,Zebrafish,1192.425293,1370.080322,1254.032715,1432.272705,0.194539517,15
000016.jpg,-1,Zebrafish,2618.991455,801.1641235,2681.000244,863.7435913,0.999714434,16
000016.jpg,-1,Zebrafish,1233.81189,1260.729126,1297.020264,1322.285645,0.999153733,16
000016.jpg,-1,Zebrafish,914.0892334,1119.870361,976.7924805,1182.363037,0.998952866,16
000016.jpg,-1,Zebrafish,987.414856,1012.756592,1050.255859,1075.068848,0.998702049,16
000016.jpg,-1,Zebrafish,918.9841309,1355.200806,981.7722168,1415.826538,0.988436341,16
000016.jpg,-1,Zebrafish,865.8327637,1358.883423,928.7984619,1419.86792,0.849557936,16
000016.jpg,-1,Zebrafish,1195.526489,1370.846802,1257.101685,1433.140747,0.153081477,16
000017.jpg,-1,Zebrafish,2619.233154,801.1834717,2681.250732,863.7457275,0.999691486,17
000017.jpg,-1,Zebrafish,1236.923218,1258.105957,1300.076416,1320.021484,0.999632716,17
000017.jpg,-1,Zebrafish,990.2717285,1011.100525,1052.480225,1073.846069,0.999471128,17
000017.jpg,-1,Zebrafish,917.6863403,1117.871216,980.1958618,1180.592773,0.999351084,17
000017.jpg,-1,Zebrafish,916.3946533,1354.615356,979.4330444,1415.560303,0.997672141,17
000017.jpg,-1,Zebrafish,866.9174194,1358.844971,929.9535522,1419.865356,0.768186331,17
000018.jpg,-1,Zebrafish,2619.379639,801.2362671,2681.402588,863.7717896,0.999689221,18
000018.jpg,-1,Zebrafish,1238.914551,1256.893555,1302.248169,1318.496094,0.999568164,18
000018.jpg,-1,Zebrafish,992.105835,1009.707031,1054.653564,1072.350342,0.99944061,18
000018.jpg,-1,Zebrafish,923.8312378,1114.71228,985.6674805,1177.789795,0.998792112,18
000018.jpg,-1,Zebrafish,913.4902954,1354.840576,977.0374756,1415.55188,0.994581163,18
000018.jpg,-1,Zebrafish,868.3496094,1358.454468,931.2077026,1419.563965,0.777238369,18
000019.jpg,-1,Zebrafish,2619.243408,801.307251,2681.295166,863.8406372,0.999725044,19
000019.jpg,-1,Zebrafish,994.7728882,1007.823242,1056.816284,1070.706299,0.999529958,19
000019.jpg,-1,Zebrafish,927.9610596,1112.017334,989.5018311,1175.725342,0.999447286,19
000019.jpg,-1,Zebrafish,1241.526855,1256.100586,1305.372681,1317.185303,0.999282539,19
000019.jpg,-1,Zebrafish,911.2753906,1354.810913,974.6085205,1415.730469,0.982874751,19
000019.jpg,-1,Zebrafish,868.8220825,1358.422363,932.100647,1419.4729,0.884264588,19
000020.jpg,-1,Zebrafish,930.7523804,1109.749512,991.8818359,1173.329224,0.999785125,20
000020.jpg,-1,Zebrafish,2618.676025,801.137085,2680.69165,863.7175293,0.999727666,20
000020.jpg,-1,Zebrafish,995.569458,1006.473206,1057.583252,1069.668091,0.999588549,20
000020.jpg,-1,Zebrafish,1246.383789,1254.839111,1309.729492,1316.262329,0.999407768,20
000020.jpg,-1,Zebrafish,868.9642944,1358.733765,932.0322876,1419.841064,0.840813696,20
000020.jpg,-1,Zebrafish,908.4185791,1354.749756,970.3000488,1414.313599,0.797782958,20
000021.jpg,-1,Zebrafish,932.3203735,1107.901489,994.0252075,1171.111328,0.99989593,21
000021.jpg,-1,Zebrafish,1249.210938,1253.427612,1311.841309,1315.627197,0.999768198,21
000021.jpg,-1,Zebrafish,2619.135254,801.2645264,2681.173584,863.8179932,0.999688983,21
000021.jpg,-1,Zebrafish,996.7427368,1005.217896,1059.650635,1067.636719,0.999618769,21
000021.jpg,-1,Zebrafish,869.0172119,1358.73645,932.0817871,1419.861328,0.912758052,21
000021.jpg,-1,Zebrafish,900.6913452,1353.912231,963.3480835,1414.386353,0.353928596,21
000021.jpg,-1,Zebrafish,867.9317017,1318.913452,928.2914429,1382.855103,0.052293606,21
000022.jpg,-1,Zebrafish,935.0977783,1105.157837,996.8603516,1168.189453,0.999893665,22
000022.jpg,-1,Zebrafish,1251.250732,1251.922241,1314.503906,1313.716553,0.999834895,22
000022.jpg,-1,Zebrafish,998.3731079,1004.60321,1061.096313,1066.786865,0.999814808,22
000022.jpg,-1,Zebrafish,2619.265137,801.2010498,2681.259521,863.7767944,0.999681473,22
000022.jpg,-1,Zebrafish,868.6065674,1358.687866,931.7332153,1419.730591,0.902021885,22
000022.jpg,-1,Zebrafish,896.3399658,1352.352661,957.9909058,1413.739746,0.140478492,22
000022.jpg,-1,Zebrafish,867.1939697,1318.477173,927.3621826,1382.147461,0.075873561,22
000023.jpg,-1,Zebrafish,936.8162842,1103.27063,998.8951416,1166.002563,0.999937296,23
000023.jpg,-1,Zebrafish,1253.25415,1250.163574,1316.044312,1312.208496,0.999888062,23
000023.jpg,-1,Zebrafish,1000.024719,1003.040894,1062.603394,1065.379883,0.999864817,23
