Filename,Object ID,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Confidence,Frame
000001.jpg,-1,Zebrafish,938.6873169,1374.886108,968.9716797,1404.905273,0.999497414,1
000001.jpg,-1,Zebrafish,1323.289429,364.1669312,1353.622192,394.2923889,0.999256551,1
000001.jpg,-1,Zebrafish,945.9508667,775.338501,976.3057861,805.4742432,0.999215126,1
000001.jpg,-1,Zebrafish,850.800354,508.2135925,881.2533569,538.2392578,0.999115407,1
000001.jpg,-1,Zebrafish,799.9729614,709.2076416,830.4257202,739.2419434,0.998063385,1
000002.jpg,-1,Zebrafish,948.199707,769.9883423,978.5129395,800.0875854,0.999416828,2
000002.jpg,-1,Zebrafish,1322.904419,359.7620544,1353.211426,389.8673096,0.999167204,2
000002.jpg,-1,Zebrafish,851.2338257,501.5457153,881.6987305,531.560791,0.999166489,2
000002.jpg,-1,Zebrafish,934.8289795,1374.371826,965.5402222,1404.806152,0.999164939,2
000002.jpg,-1,Zebrafish,799.2785645,701.4874268,829.7849121,731.604248,0.998710513,2
000003.jpg,-1,Zebrafish,932.8574829,1374.785278,963.293396,1404.796997,0.999544442,3
000003.jpg,-1,Zebrafish,945.8069458,765.043396,976.3167725,795.2306519,0.999275029,3
000003.jpg,-1,Zebrafish,1321.866211,354.8906555,1352.209229,385.0127869,0.999200523,3
000003.jpg,-1,Zebrafish,851.9706421,494.4899292,882.333252,524.6351929,0.999140501,3
000003.jpg,-1,Zebrafish,799.8540649,694.7774658,830.3134766,724.81427,0.998383999,3
000004.jpg,-1,Zebrafish,930.2729492,1374.76062,960.7037354,1404.735229,0.999560416,4
000004.jpg,-1,Zebrafish,1320.76123,351.0863342,1351.161377,381.2428894,0.99920553,4
000004.jpg,-1,Zebrafish,939.6969604,758.3148804,970.1622925,788.4223022,0.999158025,4
000004.jpg,-1,Zebrafish,853.3794556,487.7686768,883.7091064,517.8998413,0.999050677,4
