Filename,Object ID,Annotation tag,UpperLeftCornerX,UpperLeftCornerY,LowerRightCornerX,LowerRightCornerY,Confidence,Frame
000001.jpg,-1,Zebrafish,1146.597900390625,670.3959350585938,1208.87939453125,732.935302734375,0.9999723434448242,1.0
000001.jpg,-1,Zebrafish,578.1657104492188,564.9406127929688,641.0377197265625,626.4647827148438,0.999957799911499,1.0
000001.jpg,-1,Zebrafish,798.3384399414062,597.4931640625,861.091064453125,659.5550537109375,0.9996815919876099,1.0
000001.jpg,-1,Zebrafish,656.5980834960938,675.1600952148438,719.02001953125,737.6348876953125,0.9994311928749084,1.0
000001.jpg,-1,Zebrafish,2419.981201171875,1065.2572021484375,2483.190185546875,1126.96728515625,0.997579038143158,1.0
000001.jpg,-1,Zebrafish,2613.71142578125,256.2192687988281,2677.115234375,317.1789855957031,0.996109664440155,1.0
000001.jpg,-1,Zebrafish,120.3777847290039,1191.8037109375,182.86984252929688,1254.010498046875,0.995760977268219,1.0
000001.jpg,-1,Zebrafish,2623.327880859375,385.8929748535156,2685.33642578125,448.783935546875,0.9898746013641357,1.0
000002.jpg,-1,Zebrafish,1153.4776611328125,665.5940551757812,1216.0625,728.1084594726562,0.999976396560669,2.0
000002.jpg,-1,Zebrafish,581.8578491210938,567.5911865234375,644.5245361328125,629.5027465820312,0.9999614953994751,2.0
000002.jpg,-1,Zebrafish,789.9290161132812,600.916748046875,852.5859985351562,662.8652954101562,0.9998251795768738,2.0
000002.jpg,-1,Zebrafish,655.5454711914062,674.3030395507812,718.0270385742188,736.7409057617188,0.9990528225898743,2.0
000002.jpg,-1,Zebrafish,119.44541931152344,1191.04931640625,181.78855895996094,1253.44384765625,0.9977747797966003,2.0
000002.jpg,-1,Zebrafish,2613.808837890625,256.4656066894531,2676.84765625,317.5643310546875,0.996891438961029,2.0
000002.jpg,-1,Zebrafish,2622.717529296875,386.0868835449219,2685.04296875,448.9271240234375,0.9965883493423462,2.0
000002.jpg,-1,Zebrafish,2421.500244140625,1065.8067626953125,2484.563720703125,1127.4085693359375,0.9916995763778687,2.0
000003.jpg,-1,Zebrafish,1159.174072265625,661.2429809570312,1221.8697509765625,723.5702514648438,0.9999752044677734,3.0
000003.jpg,-1,Zebrafish,782.1544799804688,603.8051147460938,845.2130126953125,665.7713623046875,0.9999419450759888,3.0
000003.jpg,-1,Zebrafish,585.8951416015625,570.1740112304688,648.3195190429688,632.1736450195312,0.999812662601471,3.0
000003.jpg,-1,Zebrafish,656.3784790039062,674.1893920898438,718.7188110351562,736.7366333007812,0.9989223480224609,3.0
000003.jpg,-1,Zebrafish,2420.130126953125,1066.081787109375,2483.495361328125,1127.7232666015625,0.9989098310470581,3.0
000003.jpg,-1,Zebrafish,118.89859771728516,1191.6512451171875,181.20245361328125,1253.9254150390625,0.9972676038742065,3.0
000003.jpg,-1,Zebrafish,2622.914306640625,385.9219970703125,2685.241943359375,448.8576965332031,0.9953965544700623,3.0
000003.jpg,-1,Zebrafish,2613.6787109375,256.65789794921875,2676.885498046875,317.5067138671875,0.9945587515830994,3.0
000003.jpg,-1,Zebrafish,334.84136962890625,1380.6558837890625,397.847412109375,1443.3192138671875,0.22801154851913452,3.0
000004.jpg,-1,Zebrafish,1165.2410888671875,657.2767333984375,1227.54638671875,719.9277954101562,0.9999583959579468,4.0
000004.jpg,-1,Zebrafish,591.156982421875,571.6658935546875,653.5117797851562,634.1251831054688,0.9999473094940186,4.0
000004.jpg,-1,Zebrafish,775.6946411132812,607.2372436523438,839.6881103515625,668.226806640625,0.9999336004257202,4.0
000004.jpg,-1,Zebrafish,118.8905258178711,1191.50634765625,181.77685546875,1253.6383056640625,0.9990412592887878,4.0
